Lessives.LVLb;Deodorants.ICOS1;EauDeToilette.ICOS2;ProdSoinCheveux.ICOS3;ProdSoinVisage.ICOS4;VernisOngleDissolv.ICOS5;NbPieceAvecProduitsChim.NQ142;NettoyantDeSurface.QPE1b;AutreNettoyants.QPE2b;DesodoAreosolVaporisateur.QPD1b;DesodoAutreEnsens.QPD2b;InsecticideAerosol.QPP1b;InsecticidePoudreBlocGel.QPP2b;NettoySolAspiration.QME1b;NettoySolBalaiSerp.QME2b;NettoyAutreQueSol.QME3b;CuissonFourTraditionnel.CUI1b;CuissonALeau.CUI2b;CuissonALaVapeur.CUI3b;CuissonParFriture.CUI4b;CuissonParGrillade.CUI5b;ACTIVITE;VoitureDansGarage.DGG3n;Fumeurs.FUMEURn;SechageLingeDansLogement.LVSBn;UtiliseSecheLinge.LVS4n;NettASecVetements.QNS1;PersExtPourMenage.AMN1n;TapisDescenteLitNeuf.QTA1n;NettASecTapisTissusmeuble.QTARIn;Plantes.QPV;Chiens.ANI21n;Chats.ANI22n;TraitementParasitesAnimaux.ANTCPn;HamsterCochonLapin.ANI25n;InsecticideBlatteFourmie.ULn;SortirOrduresExterieur.QOM1;OrduresDansPiece.QOM2n;EndroitStockageOrdures.QOM4;Bricolage.TMG6n;Jardinage.TMG7n;ProtMatelSimple.LIMHO0;ProtMatelImperm.LIMHO13;ProtMatelAntiAcariens.LIMHO23;ProtMatel.LIMHO4;TYPEHAB;NPVe1;HPRF;HSRF;MATER2;NIACe1;NSQ41e1;NSQ31e1;TMM1e1;TMM2e1;TMM3e1;TMMB1e1;TMMB2e1;TMMB3e1;TRM0e1;TRM1e1;TRM2e1;TRM3e1;TRM4e1;TRM5e1;TRM7e1;TRP0e1;TRP1e1;TRP2e1;TRP3e1;TRP5e1;TRS1e1;TRS2e1;TRS3e1;TRS4e1;TRS5e1;TRS6e1;TRS8e1;ACTP1;CHEM1;DBRI;DCA3e1;DGG2be1;FC316;FC812;FC9be11;FC9be12347;FC9be156;HCU11;HCU31;HCU323;HCU34;HPLBO;KCC1be1089;KCC1be11;KCC1be1234;KCC1be1567;KCC1be1555;KCC267;KCC34;KCC5;KEIU1;KEIU2;KVNT2e111;KVNT2e112;KVNT2e12;KVNT2e13;KVNT2e14;MATER017;MATER02;MATER03;MATER04;MATER056;REAB1;REAB23;REAB4;TYPELOG;Age;Revenus;Nb_Person;Nb_Enfants_inf_10;Nb_Enfants_sup_10;Sexe;Diplome_Max;Type_Prof;Occupation;Source_ppale_Res;Structure_menage;TYPEMEN;Formldéhyde
7;14;0;7;14;0;0;1;0;0;7;0;1;3,5;3,5;1;3,5;3,5;0;3,5;0;3,95;4;3;2;5;3;1;2;1;2;2;2;2;1;1;2;1;3;2;1;1;1;1;2;7;6;250;63;1;1967;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0,5;0,17;0;0,17;0,17;0;0;0,29;0;0;0;0;1;2;3;1;3;2;2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;0;0;1;1;1;1;1;1;1;1;2;1;4;47;1799;2;0;0;2;1;6;2;1;3;6;6,16
7;0;3,5;7;7;0,5;0;1;0;3,5;0;0;0;7;1;0;0;7;0;3,5;0;2;1;3;2;5;3;1;1;1;1;1;1;3;2;1;1;1;3;1;1;1;1;1;1;4;6;250;100;1;1989;0;1;0,7;0;0,3;0;0,33;0,67;0;1;0;0,25;0;0,17;0;0;0;0;0,33;0;0;0;0,29;0;0,25;0;0;1;2;2;3;1;2;2;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;2;1;2;2;0;0;1;1;1;1;1;1;1;1;1;1;3;24;1799;2;1;0;1;4;6;2;4;3;1;16,65
7;0;7;7;4,5;0;1;1;1;0;0;0;0;1;1;0;3,5;3,5;0;1;0;3,15;4;3;2;5;3;1;1;1;2;1;1;3;1;2;2;2;3;1;1;1;1;1;1;9;6;280;89;1;1989;1;0;0,6;0,64;0;0;0;1;0,5;0,5;0;0;0;0,57;0;0;0;0;0,86;0;0;1;0;0;0;0;0;1;1;3;2;3;2;1;2;1;2;1;1;1;2;1;1;1;2;1;1;2;2;2;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;5;38;1799;2;0;0;1;1;5;1;1;3;1;31,59
1,5;14;7;3,5;7;0;0;3,5;0;0;1;0;0;0;3,5;1;3,5;3,5;3,5;0;3,5;5,2;1;1;2;5;3;1;2;1;4;2;2;2;1;1;1;2;3;1;3;2;2;1;1;1;5;265;98;1;1871;1;1;0,88;0;0,11;0;0,33;0,71;0;0,57;0;0;0;0,29;0;0,2;0,38;0;0,5;0;0;0;0,25;0,8;0;0;0;1;2;1;3;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;0;0;1;1;1;1;1;1;2;1;2;1;2;56;1299;1;0;0;1;8;4;1;1;1;2;12,07
1,5;0;11;3,5;7;3,5;1;0;0;0;14;0;0;3,5;3,5;0;3,5;7;1;1;0;2,45;1;1;2;5;1;1;1;1;2;1;1;3;1;1;1;2;3;1;2;1;1;1;2;9;5;320;600;2;1948;1;0;0,88;0;0,11;0;0,17;0,8;0,2;0,57;0;0;0;0;0;0;0,17;0;0,6;0;0;0;1;0,5;0;0;0;1;1;2;3;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;0;0;1;1;1;1;1;1;1;2;1;2;2;58;817;1;0;0;1;1;3;1;1;1;1;20,04
3,5;0;3,5;0;0;0;0;1;1;0;14;0;0;1;1;0;7;7;0;1;3,5;0,9;3;1;1;5;3;1;1;1;2;1;1;3;1;1;2;2;3;1;1;1;1;1;1;7;4;280;65;1;1914;1;1;1;0;0;0,67;0,25;0,2;0;0,38;0;0;0;0;0;0;0;0;1;0;0;0;0,2;0,75;0;0;0;2;2;1;3;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2;2;0;0;1;1;1;1;1;2;1;2;1;2;2;55;2349;1;0;0;1;8;4;1;1;1;2;38,07
3,5;0;0;7;11,5;0;0;0;3,5;3,5;0;0;0;3,5;3,5;0;3,5;3,5;3,5;0;3,5;2,5;1;1;1;5;3;2;1;1;3;1;1;3;2;1;1;2;3;4;2;1;1;1;2;9;7;250;140;3;1967;1;2;1;0;0;0,4;0;0,4;0;0,75;0;0;0;0;0;0;0;0;0;0;0;0;1;0,33;0,33;0;0;2;2;1;3;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;0;0;1;1;1;2;1;1;1;1;2;1;2;79;2899;1;0;0;2;4;5;4;3;1;7;23,39
1,5;14;10,5;0;1;0;1;0;1;3,5;0;0;0;3,5;3,5;0;0;3,5;0;0;0;4,3;1;1;1;5;3;1;1;2;1;1;1;3;1;2;2;2;1;3;5;1;1;1;2;7;7;250;165;1;1981;1;0;0,75;0,1;0,14;0;0;0,88;0;1;0;0;0;0;0,5;0;0;0;0,71;0,25;0;1;0;0;0;0;0;1;2;1;3;1;2;1;2;1;1;2;1;2;2;1;1;2;2;1;1;1;1;1;2;1;1;0;0;2;1;1;1;1;2;1;1;2;1;3;58;1299;1;0;0;1;4;6;4;3;1;7;27,73
3,5;7;7;8;7,5;0;0;3,5;0;3,5;14;0;14;3,5;3,5;7;0;7;0;0;0;3,05;4;2;2;5;3;1;1;1;2;1;1;3;1;2;1;2;3;2;2;1;1;1;1;7;4;250;52;2;1948;0;1;1;0;0;0,3;0;1;0;0,6;0;0,14;0;0,33;0;0;0;0;0,83;0;0;0;1;0;0,8;0;0;2;2;2;3;3;2;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;2;2;1;2;1;46;1299;1;0;0;2;8;5;1;1;1;2;10,09
3,5;0;7;3,5;7;1;0;1;1;0;14;0;0;0;3,5;0;3,5;3,5;1;3,5;1;3,3;1;3;2;5;3;2;1;2;3;2;1;2;1;1;2;2;1;1;1;1;1;1;1;7;4;250;92;1;1974;1;0;0,67;0,2;0,13;0,14;0,2;0,5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0,4;0;0;0;0;1;1;1;3;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;0;0;2;1;1;1;1;2;1;1;1;1;1;40;2899;2;0;0;2;5;4;1;5;3;6;15,35
3,5;7;10,5;1;7;1,5;0;3,5;0;0;14;0;0;0;7;0;3,5;3,5;1;0;1;4;2;1;1;5;2;2;1;1;3;2;1;1;1;1;1;2;3;1;5;1;1;1;2;2;4;300;170;1;1989;1;1;1;0;0;0,17;0,5;0,33;0;0,25;0;0,17;0;0,43;0;0;0;0;1;0;0;0;0,17;0,25;0;0;0;1;1;2;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;0;0;1;1;1;1;1;1;1;2;1;2;3;42;4249;3;0;0;2;5;3;1;2;3;4;16,2
3,5;0;7;0;8;0;1;3,5;0;0;0;0;0;3,5;3,5;3,5;1;3,5;0;0;3,5;2,5;1;3;2;2;3;1;1;1;2;2;1;1;1;1;2;1;3;4;5;1;1;1;2;9;4;250;80;1;1948;0;0;0,67;0,33;0;1;0;0;0;0;0,5;0;0;0,8;0;0;0;0;1;0;0;0;0,67;0;0;0;0;1;1;1;3;1;2;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;2;2;1;0;0;1;1;1;1;1;1;2;1;2;1;2;61;1799;2;0;1;2;6;4;4;3;3;7;11,17
7;28;14;0;7;3,5;1;1;0;0;1;0;0;3,5;3,5;0;1;3,5;1;1;3,5;7,45;1;1;2;5;2;1;1;2;3;2;2;2;1;1;2;2;2;2;4;1;1;1;1;7;7;250;91;1;1981;0;1;0,83;0,13;0;0;0,75;0;0;1;0;0;0;0;0;0,75;0,75;0;0,17;0;0;0;1;0,4;0;0;0;1;1;1;3;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;1;1;1;1;2;46;1799;4;0;3;2;4;6;1;1;3;4;6,42
7;0;0,5;7;10,5;0,5;1;3,5;3,5;1;14;0;0;3,5;7;0;3,5;7;0;0;0;2,15;4;1;2;5;3;2;1;1;3;2;2;2;1;1;1;2;1;3;3;2;2;1;1;2;5;250;110;1;1914;0;1;1;0;0;0;0,2;0,57;0;0,4;0;0;0,4;0;0;0,4;0;0;0,33;0;0;0;0,33;0,43;0;0;0;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;2;2;1;1;2;1;1;1;2;1;5;65;817;2;0;1;1;6;3;4;3;3;7;34,03
7;14;14;7;14;0;0;0;0;0;1;0;0;3,5;3,5;0;3,5;1;1;0;3,5;6,6;3;2;2;5;3;1;2;1;2;1;2;1;1;1;1;2;1;1;2;1;1;1;2;1;6;250;71;1;1961;0;0;1;0,13;0;0;0;0,91;0;0;0;0;0,14;1;0;0;0;0;1;0;0;0;0,71;0,5;0;0;0;1;2;1;1;1;2;2;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;2;1;2;1;0;0;1;2;1;1;1;1;1;1;1;1;2;40;4249;7;2;3;2;7;3;1;1;3;6;13,82
1,5;0;10,5;3,5;8;1;1;1;1;3,5;0;0;1;3,5;1;0;0;3,5;0;0;0;2,75;1;1;2;4;3;1;1;1;3;1;1;3;1;1;2;2;3;4;2;1;1;1;1;7;6;250;112;1;1871;0;1;1;0;0;0;0;1;0;0,5;0;0;0;0,33;0;0,33;0,33;0;0,33;0;0;0;0,33;0,67;0;0;0;2;2;1;3;1;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;1;2;1;2;1;55;4249;2;0;0;1;8;6;1;1;3;1;24,85
3,5;0;0,5;14;0;0;1;3,5;0;3,5;3,5;0;0;3,5;7;3,5;3,5;3,5;3,5;1;3,5;0,9;4;3;2;5;3;2;1;1;2;1;1;3;1;1;1;2;3;1;5;1;1;1;2;4;5;250;110;1;1948;0;0;0,89;0;0,11;1;0;0;1;0;0;0;0;0,67;0;0;0;0;0,75;0;0;1;0;0;0;0;0;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;1;2;1;1;1;1;1;2;1;2;4;72;4249;2;0;0;2;7;3;4;3;3;7;15,04
3,5;0;7;10,5;14;3,5;1;3,5;1;3,5;3,5;0;14;1;3,5;3,5;0;7;3,5;3,5;7;2,65;3;1;2;2;2;1;1;1;2;1;1;3;1;2;2;2;1;4;1;1;1;1;1;7;5;250;100;1;1974;2;0;0,67;0,27;0,08;0;0;0,5;0;1;0;0;0,13;0;0;0;0;0;1;0;0;0;0,5;0,75;0;0;0;1;1;1;3;1;2;2;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;0;0;1;1;1;1;2;2;1;1;1;1;1;69;2899;1;0;0;2;8;6;4;3;1;7;13,36
3,5;0;4,5;7;16;0;0;1;0;0;0;0;0;7;3,5;0;3,5;3,5;0;1;0;3,65;4;1;2;5;3;1;1;1;1;1;1;3;1;1;2;2;3;1;1;1;1;1;1;7;5;300;70;1;1914;1;1;0,6;0;0,4;0;0;0,75;0;0,25;0;0;0;0,83;0;0;0;0;1;0;0;0;0,5;0;0,5;0;0;1;1;3;3;3;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;2;1;1;1;2;1;2;5;70;817;1;0;0;1;8;4;4;3;1;7;21,67
1,5;0;0;3,5;14;0;0;1;0;3,5;0;0;0;3,5;3,5;0;1;3,5;3,5;3,5;1;1,65;1;1;2;5;2;1;1;1;3;1;1;3;1;1;1;2;3;5;1;1;1;1;1;9;4;270;150;1;1989;1;1;0,8;0;0,2;1;0;0;0;1;0;0;0;0;0;0,17;0,4;0;0,33;0;0,17;0;0,2;0;0;0;0;1;2;3;2;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;2;1;2;1;2;4;65;817;1;0;0;2;4;4;4;3;1;7;12,33
7;21;18,5;0;1;7;1;7;0;0;14;0;0;3,5;7;3,5;3,5;1;0;0;3,5;6,65;1;1;1;5;3;1;1;1;2;1;1;3;1;1;1;2;3;1;1;1;1;1;1;4;6;220;120;1;1974;0;2;0,8;0,14;0,08;0;0,5;0,5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0,6;0;0;1;2;1;3;1;2;2;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;2;2;0;0;1;1;1;2;2;1;1;2;1;2;1;55;2899;6;2;2;2;4;2;4;1;3;1;27,72
1,5;7;0,5;7;8;0;1;3,5;0;0;14;0;0;1;3,5;7;3,5;7;0;0;1;4,45;4;1;2;3;3;2;1;2;2;1;1;3;1;1;1;2;3;3;1;1;1;1;2;4;5;240;110;2;1981;1;2;1;0;0;0,4;0,13;0,11;0;1;0;0,2;0;0;0;0;0;0;1;0;0;0;1;0,25;0,2;0;0;1;2;2;3;2;2;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;2;2;0;0;1;1;1;1;1;1;1;1;1;1;3;77;4249;2;0;0;2;4;3;4;3;3;7;17,68
7;14;10,5;1,5;7;0;0;3,5;0;3,5;14;0;0;3,5;1;1;3,5;1;0;0;3,5;5,8;4;1;2;1;3;1;2;1;3;1;1;3;1;2;1;2;1;5;1;2;2;1;1;4;4;240;90;1;1974;0;1;0,7;0;0,31;0;0,4;0,43;0;0,8;0;0,17;0;0,25;0;0;0;0;0,75;0;0,14;0;0,2;0;0;0;0;1;2;3;2;3;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;2;2;2;0;0;2;2;1;1;2;1;1;1;1;1;6;30;1299;6;2;1;2;3;3;1;1;3;6;NA
7;7;7;1;0;0;0;1;0;0;0;0;0;0;3,5;0;3,5;3,5;3,5;1;1;3,2;4;1;2;5;3;1;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;1;1;9;4;230;67;1;1914;1;1;0,89;0,22;0;0;0,75;0;0;0,5;0;0;0;0,86;0;0;0;0;1;0;0,5;0;0,2;0,17;0;0;0;1;1;1;3;3;2;1;1;2;2;2;1;1;2;1;1;2;1;1;1;1;1;1;2;2;1;0;0;2;1;1;1;1;1;2;2;1;2;4;60;1799;2;0;0;1;6;7;5;3;1;7;7
1,5;7;7;7;7;1;0;1;0;0;14;0;0;3,5;1;1;3,5;3,5;0;0;0;3,65;1;1;2;5;3;2;1;1;2;2;2;1;1;1;2;2;3;1;4;1;1;1;1;9;6;250;100;1;1981;0;1;1;0;0;0;0,5;0,5;0;0,8;0;0;0;0;0;0;0;0;1;0;0,25;0;0,8;0,43;0;0;0;1;1;1;3;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;2;1;1;1;1;2;1;1;2;1;2;50;2899;1;0;0;1;9;6;2;5;1;4;NA
3,5;7;3,5;0;14;0,5;1;3,5;0;0;3,5;0;0;1;3,5;0;3,5;7;7;0;0;4,3;4;1;1;5;3;2;1;1;2;1;2;2;1;1;2;2;1;4;5;1;1;1;1;7;3;250;30;1;1914;0;0;1;0;0;0;0;1;0;0,8;0;0;0;0;0;0,75;0;0;0,14;0;0;0;0,25;0,75;0;0;0;1;1;3;1;3;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;1;1;1;1;2;1;1;1;2;1;4;68;1799;3;0;0;1;3;6;4;3;3;7;5,66
1,5;14;7;0;1;0;1;1;0;0;3,5;0;0;1;3,5;0;0;3,5;0;0;0;3,25;1;1;2;5;3;1;1;1;2;1;1;3;1;1;1;2;3;3;2;2;2;1;1;7;5;250;70;1;1914;1;1;0,79;0;0,21;0,13;0;1;0;1;0;0;0;0;0;0;0,17;0;0,67;0;0;0;1;0;0;0;0,25;1;2;1;3;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;0;0;2;1;1;1;1;2;1;1;2;1;2;56;2899;2;0;0;1;8;5;1;1;2;1;23,21
1,5;0;2;1;7;0;1;1;0;3,5;14;0;0;1;1;3,5;1;3,5;0;0;0;2,1;1;1;2;4;3;1;1;1;3;2;2;2;1;1;2;1;3;1;1;1;1;1;1;7;6;250;85;1;1948;1;1;0,8;0,2;0;0;0;1;0;0,8;0;0;0;0,33;0,17;0;0;0;1;0;0;0;0,29;0;0;0;0;1;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;0;0;1;1;1;1;1;1;2;1;1;1;1;26;1299;1;0;0;1;4;6;1;1;1;6;13,93
3,5;10,5;7;4,5;16;0,5;0;1;1;0;0;0;0;0;1;3,5;3,5;3,5;3,5;0;1;6,05;1;1;2;5;3;1;1;1;1;1;1;3;1;1;2;2;3;3;2;1;1;1;1;9;6;250;120;1;1871;1;1;0;1;0;0;0,2;0,71;0,67;0;0;0;0;0,5;0;0;0;0;0,71;0;0;0;0,13;0;0;0;0;1;2;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;2;2;1;2;2;0;0;1;1;1;1;1;1;1;2;2;2;3;61;2899;7;2;3;2;4;5;4;3;3;7;8,62
3,5;14;15;1;14;7;1;1;1;0;14;0;3,5;3,5;7;0;3,5;3,5;0;0;3,5;8,15;4;1;1;5;1;1;1;1;2;1;1;3;1;1;1;1;3;1;2;2;2;1;1;1;5;270;150;1;1871;1;0;1;0;0;0;0;1;0;0,6;0;0;0;0,17;0;0;0;0;0,8;0,13;0;0;0;0,2;0,14;0;0;1;1;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;1;1;1;2;1;2;1;0;0;1;1;1;2;1;1;1;2;1;2;4;45;1799;5;2;1;1;9;3;5;1;3;6;15,77
0;0;7;0;7;1;1;1;0;0;0;3,5;0;1;3,5;0;3,5;3,5;1;0;3,5;3,7;2;1;2;2;3;1;1;1;1;1;1;3;1;1;2;2;1;1;5;1;1;1;2;9;6;250;250;2;1989;0;0;1;0;0;1;0;0,5;0;0,33;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0,13;0;0;1;1;2;3;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;1;1;1;2;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;4;67;1299;2;0;0;1;1;6;4;3;2;7;12,07
1,5;7;0;4;0;0;1;0;0;7;0;0;0;3,5;1;0;1;3,5;0;0;3,5;1,25;1;1;2;5;3;2;2;1;3;1;1;3;1;1;2;2;1;1;1;2;2;1;1;4;4;260;98;1;1961;0;0;0,83;0,14;0;0;0;0;0;0,6;0;0;0;0,25;0;0,83;0;0;0;0;0;0;0,8;0;0,5;0;0;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;2;40;1799;2;1;0;2;1;3;2;1;3;6;16,71
3,5;14;14;7;7;0,5;0;1;0;0;1;0;0;3,5;3,5;3,5;3,5;3,5;3,5;1;0;6,9;4;4;2;5;3;1;1;1;3;1;1;3;1;1;2;2;3;1;1;2;2;1;1;7;5;240;70;1;1974;0;0;0,89;0,13;0;0,33;0;0,6;0;0,8;0;0;0;0;0;0;0;0;1;0,2;0,5;0;0,43;0;0,11;0;0;1;1;2;3;3;2;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;2;2;2;1;0;0;1;2;1;1;1;1;1;1;1;1;4;42;4249;3;0;1;1;4;6;1;1;3;4;19,6
7;7;0;0,5;3,5;3,5;1;3,5;0;0;0;0;0;3,5;1;1;0;3,5;0;0;0;2,45;4;1;1;5;1;1;2;1;2;2;2;1;1;1;2;1;3;1;4;1;1;1;1;8;8;250;130;3;1981;0;0;0,8;0,2;0;0;0,13;0,67;0;0,83;0;0;0;0;0,1;0,5;0,25;0;0;0,08;0;0,33;0,33;0;0;0;0;1;2;3;3;2;1;2;1;1;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2;1;0;0;1;1;1;1;1;1;2;2;1;2;5;38;4249;1;0;0;1;6;5;1;2;1;6;30,03
7;7;7;4,5;0;0;1;3,5;0;0;7;0;0;3,5;3,5;3,5;0;3,5;0;0;1;2,75;1;3;2;5;3;1;1;1;1;1;1;3;1;1;2;1;3;1;4;1;2;1;1;7;5;230;80;1;1948;1;1;1;0;0;0,5;0;1;0;0,43;0;0,2;0;0,14;0;0;0;0;1;0;0,14;0;1;0;0;0;0;1;1;2;3;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;0;0;1;1;1;1;1;1;1;2;1;2;1;74;1299;1;0;0;1;6;4;6;4;1;2;26,83
3,5;14;1;0;7,5;0;1;1;0;0;3,5;0;0;3,5;3,5;1;1;7;0;1;1;4,05;1;4;2;5;3;1;1;1;2;1;1;3;1;1;2;2;3;1;4;1;1;1;1;7;7;250;300;1;1914;1;1;1;0;0;0;0;0,75;0;1;0;0;0;0;0,11;0,6;0,86;0;0;0;0;1;0;0;0;0;0;1;2;1;3;1;2;2;1;1;1;2;1;2;2;1;1;1;2;1;1;1;1;2;2;1;2;0;0;1;1;1;1;1;2;1;1;2;1;1;50;4249;1;0;1;1;3;6;1;1;1;5;3,25
7;7;8;7;14;1;0;3,5;7;1;0;0;0;1;3,5;0;0;3,5;0;0;0;4,85;4;1;2;2;3;1;2;1;2;1;1;3;1;2;1;1;1;4;5;1;1;1;1;4;4;320;88;2;1961;0;0;0,43;0,63;0;0;0;1;0;0,8;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;2;2;3;1;1;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;6;36;1799;2;0;0;1;4;6;1;1;1;2;20,73
3,5;14;7,5;7;14;0;0;3,5;1;7;0;0;0;7;3,5;0;3,5;3,5;0;0;0;5,3;4;3;2;2;3;1;1;1;3;1;2;2;1;1;2;2;3;4;4;1;1;1;1;7;5;260;140;2;1995;1;0;0;1;0;0,67;0;0,33;0;0,86;0;0;0;0,17;0;1;0,33;0;0;0;0,17;0;0,2;0;0,43;0;0;1;1;1;1;3;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;0;0;1;1;1;1;1;1;1;2;1;2;3;34;1799;6;3;3;2;1;4;1;1;3;6;27,24
7;0;0;0;7;0;0;1;0;0;14;0;0;3,5;3,5;0;3,5;3,5;1;3,5;0;1,65;1;1;1;5;3;1;1;1;1;1;1;3;1;1;1;2;3;1;1;1;1;1;2;4;4;425;90;1;1989;0;0;0,63;0,22;0,17;0;0,2;0,8;0;1;0;0;0;0,17;0;0;0;0;1;0;0;0;0,43;0,29;0;0;0;1;1;2;3;1;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;0;0;1;1;1;2;1;1;1;1;1;1;4;24;2349;2;2;0;2;6;6;2;4;3;2;16,72
1,5;0;10,5;0;0;0;1;1;0;0;7;0;0;3,5;1;0;3,5;3,5;0;3,5;3,5;2,5;4;1;1;5;3;1;1;2;3;2;1;1;1;1;2;2;3;2;2;1;1;1;1;7;5;240;180;1;1981;0;0;0,87;0,17;0;0;0,5;0,5;0,25;0,33;0;0;0;0,25;0;0;0,2;0;0,67;0,2;0;0;1;0;0,2;0;0;2;1;2;3;3;2;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;0;0;1;1;1;1;1;1;1;1;1;1;3;53;2349;2;0;0;2;7;5;4;3;1;7;7
1,5;7;14;0;0;0;0;1;0;7;3,5;0;0;0;7;1;0;7;0;0;0;3,35;4;1;2;5;3;1;1;1;4;1;1;3;1;1;2;2;3;1;2;2;2;1;1;9;4;240;90;2;1974;1;0;0;1;0;0;0,2;0,67;0;1;0;0;0;0;0;0;0;0;1;0;0,2;0;0,8;0;0;0;0;1;1;3;3;3;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;0;0;1;1;1;1;2;1;1;1;2;1;5;45;1799;4;0;0;2;1;5;1;1;3;4;12,23
7;7;7;7;14;1;0;3,5;0;14;0;0;0;1;3,5;3,5;1;3,5;0;1;0;4,45;4;1;2;5;3;1;1;1;2;1;1;3;1;1;2;2;3;1;3;1;1;1;1;8;4;250;72;1;1914;0;0;0,81;0;0,2;0;0;1;0;0,6;0;0;0;0,14;0;0,33;0,25;0;0,33;0;0;0,75;0,33;0;0;0;0;1;1;3;1;2;1;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;2;1;1;2;1;0;0;1;1;1;1;1;2;1;1;2;1;4;55;817;1;0;0;2;6;5;1;1;1;2;26,83
3,5;3,5;14;0;14;0,5;1;3,5;0;0;0;0;3,5;3,5;1;3,5;3,5;3,5;0;0;0;5,3;4;1;1;2;3;1;1;1;2;1;1;3;1;2;1;1;3;1;2;1;1;1;1;4;4;260;73;2;1989;0;1;0;1;0;0;0;0,86;0;0,67;0;0;0;0,3;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;2;2;3;2;2;1;1;1;1;2;1;1;1;1;1;2;1;2;1;1;1;2;2;1;0;0;1;1;1;2;1;1;1;2;1;2;4;44;4249;7;2;3;2;6;6;1;1;3;6;8,19
